model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model1,29,smc,6,0000 1 10 100 1000,5,-1707.7863601475,0,7
model1,29,smc,7,000 1 10 100,4,-1708.919185572463,1,7
model1,29,smc,8,00 1 10,3,-1710.7368217361045,0,7
model1,29,smc,9,0 1,2,-1727.908296898151,0,7
model1,30,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1715.9497113697555,0,5
model1,30,smc,1,000000 000010 001000 001010 1 100 10000 100000 100010 10010 101000 101010,12,-1715.9528645314801,0,5
model1,30,smc,2,000000 000010 001000 1 100 10000 100000 100010 10010 1010 101000,11,-1716.0260410328299,0,5
model1,30,smc,3,000000 001000 1 10 100 10000 100000 101000,8,-1716.4993987916105,0,5
model1,30,smc,4,000000 1 10 100 1000 10000 100000,7,-1716.6597045633691,0,5
model1,30,smc,5,000 1 10 100,4,-1718.075122970355,1,5
model1,30,smc,6,00 1 10,3,-1719.9689201889175,0,5
model1,30,smc,7,0 1,2,-1735.7765262653459,0,5
model1,31,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-1701.2343347078972,0,6
model1,31,smc,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-1701.2594410463103,0,6
model1,31,smc,2,000000 000100 0010 001000 1 10000 100000 100100 1010 10100 101000,11,-1701.7018238708558,0,6
model1,31,smc,3,000000 000100 0010 1 1000 10000 100000 100100 1010 10100,10,-1702.0085155224685,0,6
model1,31,smc,4,000000 000100 1 10 1000 10000 100000 100100 10100,9,-1702.3590302694035,0,6
model1,31,smc,5,000 000100 1 10 100100 10100,6,-1703.661321823555,0,6
